           PRO0 | 20-10-2021 |        PRO | uting SQL statements |jdbc
        SSC1397 | 20-10-2021 |        SSC | Audiences cannot comprehend complex, detailed information presented only through oral communication |true
        SSC1398 | 20-10-2021 |        SSC | The volume level of your voice should be determined by your [450] |audience's need to hear.
        SSC1399 | 20-10-2021 |        SSC | The audience reaction to a speaker who shows too much confidence is [453] |negative.
        SSC1400 | 20-10-2021 |        SSC | The "troublesome t's" refer to [448] |the causes of muffled, mumbled speech sounds.
        SSC1401 | 20-10-2021 |        SSC | Pitch can be used to |show comparisons.
        SSC1402 | 20-10-2021 |        SSC | When speaking to a large audience, your rate of speaking should be determined by [450] |the complexity of the topic.
        SSC1403 | 20-10-2021 |        SSC | An inappropriate level of confidence is caused by [453] |self-centeredness.
        SSC1404 | 20-10-2021 |        SSC | The best organizational pattern for an oral presentation on the history of the soft drink industry is |time sequence.
        SSC1405 | 20-10-2021 |        SSC | When working with presentation software, [4671 |use blank screens when you need to pause.
        SSC1406 | 20-10-2021 |        SSC | When rehearsing your presentation, you should [463] |think through the entire process and visualize yourself delivering the speech
        SSC1407 | 20-10-2021 |        SSC | When introducing the people seated at a head table, an emcee should [469-470] |move from his/her far right to center, then far left to center.
        SSC1408 | 20-10-2021 |        SSC | Your most important business communication will be about your employment. [479] T |true
        SSC1409 | 20-10-2021 |        SSC | Solicited positions are positions that are available but are unlisted or unadvertised. [484] F |false
        SSC1410 | 20-10-2021 |        SSC | Because you are the product you are selling in your job campaign, you may want to consider going to the campus career center and taking an interest inventory test. [480] T |true
        SSC1411 | 20-10-2021 |        SSC | A valuable source of information about jobs will likely be your campus career center. [484] |true
        SSC1412 | 20-10-2021 |        SSC | Many career-related positions are solicited. [484] T |true
        SSC1413 | 20-10-2021 |        SSC | The best source for information about the availability of jobs will be your library. [484] F |false
        SSC1414 | 20-10-2021 |        SSC | Many career-related positions are unsolicited. [484] F |false
        SSC1415 | 20-10-2021 |        SSC | With the advent of the internet you no longer need to use your campus career center. |false
        SSC1416 | 20-10-2021 |        SSC | The primary purpose of preparing and sending a resume to an employer is to secure an interview |true
        SSC1417 | 20-10-2021 |        SSC | The general resume is more powerful than the targeted resume. [491] F |false
        SSC1418 | 20-10-2021 |        SSC | The chronological resume format presents information within sections by beginning with the most recent |true
        SSC1419 | 20-10-2021 |        SSC | Electronic resumes can be classified as either (1) the scannable resume or (2) the targeted resume |false
        SSC1420 | 20-10-2021 |        SSC | All resumes should include a personal information section so that the applicant can convey special qualifications to an employer. |false
        SSC1421 | 20-10-2021 |        SSC | It is preferable that resumes include complete information on references. [502] T |true
        SSC1422 | 20-10-2021 |        SSC | The education section should always follow the resume opening. [498] F |false
        SSC1423 | 20-10-2021 |        SSC | Accomplishments in education, experience, and other activities should always be stressed in a resume |true
        SSC1424 | 20-10-2021 |        SSC | Because all employers want to know what you look like before they invite you for an interview, it is recommended that you include a photograph with your resume |false
        SSC1425 | 20-10-2021 |        SSC | You should not list such items as age, gender, and marital status on your resume unless they relate directly to the job requirements |true
        SSC1426 | 20-10-2021 |        SSC | In a resume, you are encouraged to provide information on your personal interests, preferred leisure activities, health, and physical characteristics |false
        SSC1427 | 20-10-2021 |        SSC | Keywords are verbs that label you. |false
        SSC1428 | 20-10-2021 |        SSC | The least likely source of information and assistance for a job campaign is [484] |a school or college library.
        SSC1429 | 20-10-2021 |        SSC | Employers are most interested in [483] |your accomplishments on the job.
        SSC1430 | 20-10-2021 |        SSC | An applicant-tracking computer system in the human resource department [504] |scans a resume and places it in an electronic employment folder.
        SSC1431 | 20-10-2021 |        SSC | For each job you have held, the most important information to list for possible inclusion in a resume is |job accomplishments.
        SSC1432 | 20-10-2021 |        SSC | If a person has had several jobs and has been unemployed occasionally, the best resume format to use is |functional.
        SSC1433 | 20-10-2021 |        SSC | Usually you should include your college major and overall grade point averages in a resume if they are |b level or higher.
        SSC1434 | 20-10-2021 |        SSC | The most important persons to ask to be your references in a job search are [502] |current and former employers.
        SSC1435 | 20-10-2021 |        SSC | For new college graduates with limited experience, the preferred number of pages for a resume is |one.
        SSC1436 | 20-10-2021 |        SSC | The purpose of keywords is [504] |all of the above.
        SSC1437 | 20-10-2021 |        SSC | Include high school data in your resume [498] |if it is recent and shows considerable accomplishment.
        SSC1438 | 20-10-2021 |        SSC | Application letters are sales letters--with you as the product |true
        SSC1439 | 20-10-2021 |        SSC | An application letter functions as a cover letter in the transmittal of your resume |true
        SSC1440 | 20-10-2021 |        SSC | In the opening of an application letter, you should ask for the interview |false
        SSC1441 | 20-10-2021 |        SSC | In the middle section of an application letter, you should convince a potential employer that you fit the job requirements of the position you are seeking |true
        SSC1442 | 20-10-2021 |        SSC | Since the purpose of an application letter and resume is to obtain an interview. You should ask for it directly in your close |true
        SSC1443 | 20-10-2021 |        SSC | Although you may have a heavy schedule of activities, you should offer to be at the employer's office at his or her convenience |true
        SSC1444 | 20-10-2021 |        SSC | An application letter may be photocopied if you have a good copy machine |false
        SSC1445 | 20-10-2021 |        SSC | General application letters are more powerful than targeted application letters |false
        SSC1446 | 20-10-2021 |        SSC | The final decision on whether a job offer will be made is based on the application package |false
        SSC1447 | 20-10-2021 |        SSC | Traditional style interviews focus on how you did handle a particular situation, and behavioral style interviews focus on how you would handle a particular situation. |false
        SSC1448 | 20-10-2021 |        SSC | Before an interview is ever offered, you will have prepared yourself for it extensively through the earlier phases of your job campaign |true
        SSC1449 | 20-10-2021 |        SSC | The best answer to a question during an interview about what salary you expect is to say that you are open |false
        SSC1450 | 20-10-2021 |        SSC | As a job applicant, you should refrain from asking questions during an interview. |false
        SSC1451 | 20-10-2021 |        SSC | If you are asked an illegal question, you must always answer it completely |false
        SSC1452 | 20-10-2021 |        SSC | The Web is a good source for learning about a company |true
        SSC1453 | 20-10-2021 |        SSC | It is inappropriate to follow up an application letter when you have received a form acknowledgment indicating that they will get back to you |false
        SSC1454 | 20-10-2021 |        SSC | Preparing for an interview includes learning all you can about the company through the library, chamber of commerce, and the Web |true
        SSC1455 | 20-10-2021 |        SSC | You should always send an e-mail thank-you letter since it is faster. [529] F |false
        SSC1456 | 20-10-2021 |        SSC | You should use the direct plan in a resignation letter. [531] F |false
        SSC1457 | 20-10-2021 |        SSC | It is appropriate to express your appreciation to all of those who assisted you in your job campaign |true
        SSC1458 | 20-10-2021 |        SSC | The most important part of an application letter is [515] |the job-related summary of qualifications.
        SSC1459 | 20-10-2021 |        SSC | Which of the following is the best opening to gain favorable attention for an application letter) |please compare my qualifications with the job requirements for the management position you have open
        SSC1460 | 20-10-2021 |        SSC | Which of the following is the best way to describe your education in an application letter? |i earned a degree in computer information systems from
        SSC1461 | 20-10-2021 |        SSC | Which of the following is the best closing for an application letter? [515-516] |may i have an interview to discuss this opportunity with you?
        SSC1462 | 20-10-2021 |        SSC | Which of the following is the best content for an answer to the interview question, "What do you consider your strengths |relate your skills and knowledge to the job requirements.
        SSC1463 | 20-10-2021 |        SSC | What is the best answer to the interview question, "What salary do you expect to receive in this job?" |i would hope to start at (state specific amount).
        SSC1464 | 20-10-2021 |        SSC | Your preparation to interview begins |when you start a job campaign.
        SSC1465 | 20-10-2021 |        SSC | You should ask the interviewer questions about the organization relating to [523] |all of the above.
        SSC1466 | 20-10-2021 |        SSC | Which of the following is NOT an example of a follow-up letter? [528-529] |letter requesting information about the company
        SSC1467 | 20-10-2021 |        SSC | Follow-up employment communication in a successful job campaign is [529-530] |always necessary.
        SSC1468 | 20-10-2021 |        SSC | After you get a job, your ability to communicate has little or no impact on your career. |false
        SSC1469 | 20-10-2021 |        SSC | Network communication follows the chain of command within an organization. |false
        SSC1470 | 20-10-2021 |        SSC | External audiences include customers, suppliers, and government agencies. |true
        SSC1471 | 20-10-2021 |        SSC | Complex job instructions should be presented in writing. |true
        SSC1472 | 20-10-2021 |        SSC | The sender has primary responsibility for achieving the four goals of business communication |true
        SSC1473 | 20-10-2021 |        SSC | Receivers may respond to messages with words, actions, or both. |true
        SSC1474 | 20-10-2021 |        SSC | Communication outside an organization is more important than communication inside an organization |false
        SSC1475 | 20-10-2021 |        SSC | The goal of establishing a favorable relationship between sender and receiver is appropriate for internal communication but not for external communication |false
        SSC1476 | 20-10-2021 |        SSC | When a receiver understands a message but does not respond favorably to it, the remaining goals of business communication cannot be achieved |false
        SSC1477 | 20-10-2021 |        SSC | Connotative words are more specific than denotative words |false
        SSC1478 | 20-10-2021 |        SSC | Business communication can be described as |establishing a common understanding within a business environment.
        SSC1479 | 20-10-2021 |        SSC | Formal communication in an organization |formal communication in an organization
        SSC1480 | 20-10-2021 |        SSC | The sender analyzes the receiver's knowledge so that the sender can |compose the message at the proper level.
        SSC1481 | 20-10-2021 |        SSC | The grapevine is an other name for |d.	serial communication.
        SSC1482 | 20-10-2021 |        SSC | The casual or informal way in which English is used is known as |colloquial language.
        SSC1483 | 20-10-2021 |        SSC | Cultural values affect individual loyalties but have little effect on how people view the world or on their interaction with others. |false
        SSC1484 | 20-10-2021 |        SSC | Historically, men and women have had different patterns of communication. |true
        SSC1485 | 20-10-2021 |        SSC | Some acceptable and common nonverbal signals in one culture may be unacceptable or vulgar in another culture |true
        SSC1486 | 20-10-2021 |        SSC | Cross defined age groups that represent different stages of life; all people and all cultures move through these same stages and interests as they mature |false
        SSC1487 | 20-10-2021 |        SSC | Germans, Scandinavians, and Americans are usually viewed as living and working in a high-context culture |false
        SSC1488 | 20-10-2021 |        SSC | In general, persons in a low-context culture take a long-term view of time. |true
        SSC1489 | 20-10-2021 |        SSC | Stereotyping is assuming that all individuals within a culture have the same behavior or characteristics |true
        SSC1490 | 20-10-2021 |        SSC | Cultural relativism compares the values and behaviors of different cultures, usually judging them against your own culture's values of right and wrong |true
        SSC1491 | 20-10-2021 |        SSC | Ethnocentrism is the inherent belief that one's own group and culture are inferior. |false
        SSC1492 | 20-10-2021 |        SSC | Sexual harassment means that a man subjects a woman to unwelcome behavior of a sexual nature |false
        SSC1493 | 20-10-2021 |        SSC | The core dimensions of diversity include age, gender, physical challenges, ethnicity, and religion |false
        SSC1494 | 20-10-2021 |        SSC | If a manager requests sexual favors of an employee under his supervision with implied or explicit promise of job advancement, the term for this type of sexual harassment is quid pro quo |true
        SSC1495 | 20-10-2021 |        SSC | Although English is the universal business language, many corporations produce websites in two or more languages |true
        SSC1496 | 20-10-2021 |        SSC | Respecting diversity means changing your own value system to be more consistent with those with whom you interact |false
        SSC1497 | 20-10-2021 |        SSC | Outsourcing uses outside workers to perform specialized tasks that can be effectively communicated electronically |true
        SSC1498 | 20-10-2021 |        SSC | In a survey of 101 global executives, the cultural difference they considered most challenging was |communication and language.
        SSC1499 | 20-10-2021 |        SSC | Which of the following is NOT considered characteristic of a low-context culture? |d..   reliance on long-term relationships and underlying meanings
        SSC1500 | 20-10-2021 |        SSC | Among the following cultural attributes, the one(s) generally valued by the people in China are |valuing family and group authority.
        SSC1501 | 20-10-2021 |        SSC | Most multinational business communication is conducted in |english.
        SSC1502 | 20-10-2021 |        SSC | German culture appreciates business communication that |makes rules explicit.
        SSC1503 | 20-10-2021 |        SSC | In adapting to language differences in another country, which of the following behaviors are NOT good practices |regardless of your receiver's communication style preference and cultural values, express your main message content as you normally would
        SSC1504 | 20-10-2021 |        SSC | Which of the following is NOT a key strategy for effective global communication? |spend a few minutes in small talk before leaving.
        SSC1505 | 20-10-2021 |        SSC | Mexican culture places a high value on |family.
        SSC1506 | 20-10-2021 |        SSC | An example of being open to and accepting of other culture include |understanding that cultures differ in what they do and believe and respecting those differences.
        SSC1507 | 20-10-2021 |        SSC | When working with an interpreter, |permit your interpreter to explain your remarks or to ask you questions if necessary.
        SSC1508 | 20-10-2021 |        SSC | Persons who live and work in a country other than their own are referred to as a/an |expatriate
        SSC1509 | 20-10-2021 |        SSC | When working with a translator, you should |provide for back translation to check for errors
        SSC1510 | 20-10-2021 |        SSC | Ethical issues are defined by laws and societal standards. |false
        SSC1511 | 20-10-2021 |        SSC | Handheld electronic multimedia computer devices enable communication on the go, any time, and any place |true
        SSC1512 | 20-10-2021 |        SSC | Intranets use firewalls to protect computer systems from outside intruders. |true
        SSC1513 | 20-10-2021 |        SSC | Privacy laws prohibit conducting research surveys on the internet. |false
        SSC1514 | 20-10-2021 |        SSC | Groupware can make it possible for group members to access one another's schedules |true
        SSC1515 | 20-10-2021 |        SSC | A telecommuter works regularly from a location away from the company work site. |true
        SSC1516 | 20-10-2021 |        SSC | Videoconferencing is a viable alternative to face-to-face meetings. |true
        SSC1517 | 20-10-2021 |        SSC | Synchronous collaborative writing is interactive. |true
        SSC1518 | 20-10-2021 |        SSC | If you talk on the cell phone in public, you should talk loud enough that people around you can hear effortlessly |false
        SSC1519 | 20-10-2021 |        SSC | E-mail and cell phone records are confidential and when erased cannot be retrieved |false
        SSC1520 | 20-10-2021 |        SSC | Which one of the following statements is NOT true of paraphrasing? |does not need a citation added.
        SSC1521 | 20-10-2021 |        SSC | Which one of the following statements is NOT true or NOT required for a legal contract? |a contract must be written on a legal form.
        SSC1522 | 20-10-2021 |        SSC | Laws that require contracts be written so consumers can understand them are called |plain english laws.
        SSC1523 | 20-10-2021 |        SSC | The Federal Truth-in-Lending Act requires |full disclosure of all charges and effective annual interest rate.
        SSC1524 | 20-10-2021 |        SSC | The Labor Management Relations Act |guides communication between management and workers concerning union activity.
        SSC1525 | 20-10-2021 |        SSC | The Family Educational Rights and Privacy Act (FERPA |protects the privacy of student information
        SSC1526 | 20-10-2021 |        SSC | The Americans with Disabilities Act |prohibits an employer from eliminating a qualified applicant who has a disability if he or she can perform essential job functions with reasonable accommodations
        SSC1527 | 20-10-2021 |        SSC | To be an ethical communicator, you should NOT do which of the following |measure the ethics of the communication by what is commonly accepted  and practiced by those with whom you work
        SSC1528 | 20-10-2021 |        SSC | What approximate percent of all Fortune 500 companies have codes of ethics? |90%.
        SSC1529 | 20-10-2021 |        SSC | Which one of the following statements is NOT true based on what you read in this chapter |if your employer directs you to do something, you are not responsible for making an ethical decision even though it violates your own values and principles.
        SSC1530 | 20-10-2021 |        SSC | Which of the following attributes is NOT required for ethical messages? |full disclosure
        SSC1531 | 20-10-2021 |        SSC | Which of the following e-mail practices is illegal? |sending and receiving child pornography.
        SSC1532 | 20-10-2021 |        SSC | Which of the following represents circumstances that help interpret fair use of copyrighted materials? |d.	all of the above.
        SSC1533 | 20-10-2021 |        SSC | Which of the following is NOT true of the use of copyrighted material? |if you do not see a copyright notice on the material, you know it is free of copyright.
        SSC1534 | 20-10-2021 |        SSC | Illegally using the Internet to gain unauthorized access to computer systems of others or deliberately attempting to destroy data or spread computer viruses is called |
        SSC1535 | 20-10-2021 |        SSC | In selecting words for your message, the words that will communicate best are those slightly above the receiver's vocabulary level |false
        SSC1536 | 20-10-2021 |        SSC | The term bill of sale is an example of obsolete words. |false
        SSC1537 | 20-10-2021 |        SSC | Verbs are the strongest words in the English language. |true
        SSC1538 | 20-10-2021 |        SSC | Because of their strong effect on the receiver, you never want to use negative words in your messages. |false
        SSC1539 | 20-10-2021 |        SSC | In the U.S., businesspeople prefer concise, efficient, and clear messages. |true
        SSC1540 | 20-10-2021 |        SSC | A sentence that has unity communicates one main idea�one main thought |true
        SSC1541 | 20-10-2021 |        SSC | For sentence clarity, modifiers in a sentence should be separated from the word or words limited or described by the modifier. |false
        SSC1542 | 20-10-2021 |        SSC | A clear relationship between a pronoun and its antecedent means that there is no question about which word in the sentence is the antecedent |true
        SSC1543 | 20-10-2021 |        SSC | A short sentence is easier to understand and more effective than a long sentence. |true
        SSC1544 | 20-10-2021 |        SSC | A long sentence is one that is 15 words or longer |false
        SSC1545 | 20-10-2021 |        SSC | The basic principle of business communication is the KISS principle. |true
        SSC1546 | 20-10-2021 |        SSC | Technical words are sometimes referred to as �jargon.�E |true
        SSC1547 | 20-10-2021 |        SSC | A thesaurus is available only in book form. |false
        SSC1548 | 20-10-2021 |        SSC | Active voice means the sentence is formed in a way to have the subject acted upon. |false
        SSC1549 | 20-10-2021 |        SSC | �Men are 27 percent stronger than women�Eis an example of biased language |false
        SSC1550 | 20-10-2021 |        SSC | A sentence structured with the subject as the receiver of the action is written with |passive voice.
        SSC1551 | 20-10-2021 |        SSC | In most business letters, the shortest paragraphs are |the first and last paragraphs.
        SSC1552 | 20-10-2021 |        SSC | Two types of agreement that are important in sentence structure are between the |pronoun and its antecedent
        SSC1553 | 20-10-2021 |        SSC | What emphasis technique is used when you organize two ideas in a complex sentence, with one idea emphasized in an independent clause and  another de-emphasized in a dependent clause |d.	sentence structure
        SSC1554 | 20-10-2021 |        SSC | Strong verbs that express action and specific nouns that creat a visual mind image are sometimes called |strong or power words.
        SSC1555 | 20-10-2021 |        SSC | Emphasizing words by mechanical means |special formatting such as boldface, italics, underlines, and color.
        SSC1556 | 20-10-2021 |        SSC | In business letters and reports, short paragraphs average |4 to 5 lines.
        SSC1557 | 20-10-2021 |        SSC | In business reports, long paragraphs have |d.	12 lines or more.
        SSC1558 | 20-10-2021 |        SSC | Unless there is an important reason to place it elsewhere in a business letter paragraph, the topic sentence should be |placed first in the paragraph.
        SSC1559 | 20-10-2021 |        SSC | Three ways to emphasize ideas are by |length, location, and sentence structure
        SSC1560 | 20-10-2021 |        SSC | The first step in creating a business message includes analyzing the receiver for the you-viewpoint |true
        SSC1561 | 20-10-2021 |        SSC | Written messages facilitate quick, thorough feedback from receiver to sender. |false
        SSC1562 | 20-10-2021 |        SSC | Some organizations use blogs on their intranets to keep employees aware of new projects and initiatives |true
        SSC1563 | 20-10-2021 |        SSC | The more graphics in a website, the more interesting it is to read and the shorter the load time |false
        SSC1564 | 20-10-2021 |        SSC | The address book feature of e-mail programs allows users to screen their incoming messages |false
        SSC1565 | 20-10-2021 |        SSC | To place emphasis on part of an e-mail message, a writer should display it in asterisks (e.g., *No way*). |true
        SSC1566 | 20-10-2021 |        SSC | Reading a message from bottom to top will help a writer locate content errors. |false
        SSC1567 | 20-10-2021 |        SSC | Organizations find the flexibility that instant messaging provides in accessing remotely located users in a timely and economical manner to be very valuable |true
        SSC1568 | 20-10-2021 |        SSC | Hyperlinks in a website should always be in dark blue |true
        SSC1569 | 20-10-2021 |        SSC | Writing the middle or end of a document before the beginning can help overcome writer's block |true
        SSC1570 | 20-10-2021 |        SSC | E-mail is said to resemble a memo because |c
        SSC1571 | 20-10-2021 |        SSC | Which of the following is NOT an advantage of written messages? |written messages allow an accurate response in a shorter time frame because there are no nonverbal cues to be interpreted
        SSC1572 | 20-10-2021 |        SSC | To achieve the goals and purposes of your message when a message is written for multiple receivers, the messages must be understandable to the receiver in the group with |the least, the lowest, and the most
        SSC1573 | 20-10-2021 |        SSC | Readability formulas |indicate the vocabulary level at which a message is written
        SSC1574 | 20-10-2021 |        SSC | Why are short subject lines desirable in e-mail? |a long subject line could be truncated by the receiver's e-mail system.
        SSC1575 | 20-10-2021 |        SSC | Oral messages are considered unsuitable for complex messages because |receivers have limited time to reflect on them.
        SSC1576 | 20-10-2021 |        SSC | Which of the following is an effective method for overcoming writer's block |divide the writing project into smaller, more manageable parts
        SSC1577 | 20-10-2021 |        SSC | Websites should be updated at least once a |quarter.
        SSC1578 | 20-10-2021 |        SSC | A message with an overly low vocabulary level will probably |not hold the attention of the receivers.
        SSC1579 | 20-10-2021 |        SSC | Which of the following best illustrates important e-mail text? |the report is due friday.
        SSC1580 | 20-10-2021 |        SSC | The letterhead is part of the inside address. |false
        SSC1581 | 20-10-2021 |        SSC | The number and location of letter parts are standard across letter formats. |false
        SSC1582 | 20-10-2021 |        SSC | Rather than rekey a message, a writer who forgets to include important content can place that information in a postscript |false
        SSC1583 | 20-10-2021 |        SSC | White is the most popular color for letterhead stationery |true
        SSC1584 | 20-10-2021 |        SSC | The only letter format that has a subject line as a standard part is the simplified format |true
        SSC1585 | 20-10-2021 |        SSC | Because the receiver can print the messages he or she receives, e-mail is an appropriate channel for sending documents that require a print record. |false
        SSC1586 | 20-10-2021 |        SSC | An e-mail may be sent to many receivers, but a memo should be sent to only one receiver |false
        SSC1587 | 20-10-2021 |        SSC | If  a writer chooses to use a salutation in e-mail, the formality of that salutation is based on the relationship between the sender and the receiver |true
        SSC1588 | 20-10-2021 |        SSC | The stationery selected for business letters is most often 500-pound bond. |false
        SSC1589 | 20-10-2021 |        SSC | The placement of the attention line on an envelope need not match its placement in the inside address of a letter. |true
        SSC1590 | 20-10-2021 |        SSC | The inside address of a letter is keyed |at the left margin.
        SSC1591 | 20-10-2021 |        SSC | Marge Bourdeau is writing a business letter to James Wayne and wants to use mixed punctuation. Which of the following pairs should she select? |dear mr. wayne:		sincerely,
        SSC1592 | 20-10-2021 |        SSC | Under what circumstances should a writer include his or her courtesy title as part of the keyed signature in a business letter |d.	when needed for clarity
        SSC1593 | 20-10-2021 |        SSC | If the person who signs the letter is not the same person who keys or writes the letter, the writer's reference initials should be |keyed on one line before the keyboarder's initials.
        SSC1594 | 20-10-2021 |        SSC | Which of the following statements about the company name in the signature block is correct? |it is not used when the message is keyed on letterhead stationery
        SSC1595 | 20-10-2021 |        SSC | The mailing address on an envelope should be |identical to the inside address of the letter.
        SSC1596 | 20-10-2021 |        SSC | The two standard letter parts omitted from the simplified letter format are the |complimentary close and salutation
        SSC1597 | 20-10-2021 |        SSC | Which of the following is NOT an advantage of using high-quality stationery? |d.	purchase price.
        SSC1598 | 20-10-2021 |        SSC | The boxes into which variables are entered when using e-mail software are called |message composition templates.
        SSC1599 | 20-10-2021 |        SSC | Which of the following has a variation that allows paragraphs to be indented |d.	modified block
        SSC1600 | 20-10-2021 |        SSC | A positive or neutral message should emphasize receiver benefits |true
        SSC1601 | 20-10-2021 |        SSC | The explanation section of a message written using the direct plan should be complete and subjective |false
        SSC1602 | 20-10-2021 |        SSC | The opening paragraph of a claim message should state the remedy the writer desires |false
        SSC1603 | 20-10-2021 |        SSC | One of the reasons social business messages are effective in generating goodwill is that such messages are uncommon in business |true
        SSC1604 | 20-10-2021 |        SSC | Welcome letters to new customers should not contain discount coupons because customers will regard them as nothing more than a sales gimmick |true
        SSC1605 | 20-10-2021 |        SSC | The correct order for the parts of a direct plan message is |opening, explanation, sales appeal, and friendly close.
        SSC1606 | 20-10-2021 |        SSC | What should the writer of an adjustment approval message do with the friendly close |keep it short.
        SSC1607 | 20-10-2021 |        SSC | Peter Wently encouraged his friend Silas to contact ABC Promotions to inquire about the cost of a specialty calendar to send clients at the end of the year. In the opening to his message, Silas should: |d.	say he needs information about a specialty calendar.
        SSC1608 | 20-10-2021 |        SSC | Which of the following items is typically omitted from an invitation |signature
        SSC1609 | 20-10-2021 |        SSC | A request for a reply to an invitation is shown on the invitation as |d.	an rsvp.
        SSC1610 | 20-10-2021 |        SSC | Because it tends to weaken your message, avoid using all positive words in a negative message |false
        SSC1611 | 20-10-2021 |        SSC | The constructive follow-up section of the negative message may contain another solution to the receiver's problem |true
        SSC1612 | 20-10-2021 |        SSC | It is possible to send negative information to a receiver and at the same time win a friend for yourself or a customer for your organization |true
        SSC1613 | 20-10-2021 |        SSC | The indirect plan can be applied to most negative messages. |true
        SSC1614 | 20-10-2021 |        SSC | Use the opening buffer of a negative message to say what can be done. |false
        SSC1615 | 20-10-2021 |        SSC | The logical explanation section of a negative message contains a helpful alternative solution. |false
        SSC1616 | 20-10-2021 |        SSC | When using the indirect plan for negative messages, present the logical explanation after stating the negative news. |false
        SSC1617 | 20-10-2021 |        SSC | The organization of the indirect plan encourages the receiver's acceptance of the negative information |true
        SSC1618 | 20-10-2021 |        SSC | The friendly close of a negative letter should refer to the subject of the negative information in a positive manner. |false
        SSC1619 | 20-10-2021 |        SSC | When the message is of importance and the receiver will react negatively to the content of the message, use the direct plan |false
        SSC1620 | 20-10-2021 |        SSC | The overall strategy for most negative messages is the |indirect plan.
        SSC1621 | 20-10-2021 |        SSC | Which of the following best expresses the negative information in a request refusal letter |the facility scheduling calendar permits your use of the 10 a.m. saturday time period for your meeting
        SSC1622 | 20-10-2021 |        SSC | In the logical explanation section of the indirect plan, it is important to |show how the negative information benefits your receiver.
        SSC1623 | 20-10-2021 |        SSC | The primary objective of an adjustment refusal letter in a retail business situation is to |d.	retain the customer's business.
        SSC1624 | 20-10-2021 |        SSC | The negative information in a message should |be given quickly.
        SSC1625 | 20-10-2021 |        SSC | In the friendly close of a negative message, it is best to |d.	be warm and optimistic.
        SSC1626 | 20-10-2021 |        SSC | In the constructive follow-up section of a negative message, you should |provide other solutions to the problem.
        SSC1627 | 20-10-2021 |        SSC | Which  of the following best expresses the reason for using the indirect plan for a negative message? |it enables your receiver to accept the negative information you must give them.
        SSC1628 | 20-10-2021 |        SSC | Of the following, which is the most effective phrasing for the negative information |rather than a refund, we will be glad to provide instruction on operation of the oven
        SSC1629 | 20-10-2021 |        SSC | The best opening for an adjustment refusal is |your letter requesting an adjustment has been received, and
        SSC1630 | 20-10-2021 |        SSC | The direct plan assists in convincing a reader to take action |false
        SSC1631 | 20-10-2021 |        SSC | Recommendations should be written using the indirect plan. |true
        SSC1632 | 20-10-2021 |        SSC | Any method that gets the receiver's attention may be used when preparing persuasive messages. |false
        SSC1633 | 20-10-2021 |        SSC | The indirect plan should be used in writing persuasive messages in both the appeal and warning stages. |false
        SSC1634 | 20-10-2021 |        SSC | Details of a persuasive message should intensify the receiver's interest and create desire for action. |true
        SSC1635 | 20-10-2021 |        SSC | Testimonials are not an appropriate technique to attract the receiver's attention in a sales message |false
        SSC1636 | 20-10-2021 |        SSC | Persuasive messages are viewed as neither positive nor negative. |true
        SSC1637 | 20-10-2021 |        SSC | Emphasizing benefits to the receiver will help diminish negative reactions that the receiver may have to taking the desired action. |true
        SSC1638 | 20-10-2021 |        SSC | Supporting facts in a persuasive message must provide enough information for the receiver to make an informed decision. |true
        SSC1639 | 20-10-2021 |        SSC | How many elements are encompassed in the indirect plan? |four
        SSC1640 | 20-10-2021 |        SSC | Which of the following would require a persuasive message? |a proposal asking management to launch a wellness program and exercise facility at your place of work
        SSC1641 | 20-10-2021 |        SSC | Which of the following is a guide to be used in constructing the action section of persuasive messages? |be positive and make taking action easy
        SSC1642 | 20-10-2021 |        SSC | Which of the following methods of getting the receiver to take action would NOT be taken seriously by a receiver of a persuasive message? |a testimonial claiming you could earn in excess of $50,000 a month with no investment
        SSC1643 | 20-10-2021 |        SSC | Which of the following is a guide to be used when constructing the desire section of persuasive message? |provide proof of benefits.
        SSC1644 | 20-10-2021 |        SSC | The first task in the planning step is to define the scope of the study |false
        SSC1645 | 20-10-2021 |        SSC | The formal report is used less in business than is the informal report. |true
        SSC1646 | 20-10-2021 |        SSC | Asking for advice when conducting a business study shows that the writer has weak research skills. |false
        SSC1647 | 20-10-2021 |        SSC | The Gantt chart is an effective way to show the budget for a business study |false
        SSC1648 | 20-10-2021 |        SSC | When preparing to write a business report, writers should analyze only the primary receivers of the report |false
        SSC1649 | 20-10-2021 |        SSC | Focus groups are used to obtain qualitative feedback. |true
        SSC1650 | 20-10-2021 |        SSC | When preparing a �List of Illustrations,�Ea writer may either list the visual aids in sequence or group them by type |true
        SSC1651 | 20-10-2021 |        SSC | The mechanics used in presenting a report should be aimed at improving the readability of the report |true
        SSC1652 | 20-10-2021 |        SSC | The terms in a glossary are listed in the order in which they appear within the body of the report |false
        SSC1653 | 20-10-2021 |        SSC | Secondary sources of information include individuals, company files, and observations |false
        SSC1654 | 20-10-2021 |        SSC | The informal report used to communicate with individuals outside an organization is a |letter.
        SSC1655 | 20-10-2021 |        SSC | The final step in conducting research is |d.	writing the report.
        SSC1656 | 20-10-2021 |        SSC | The time schedule for a research study should include all but which one of the following elements |boundaries
        SSC1657 | 20-10-2021 |        SSC | The best way to survey individuals to assure that their responses will be in the greatest depth is by |face-to-face interview.
